,EVID,I,StdI,Io,Io_std,Io_ini,Depi,Ndata,Mag,StdM,Depth,Hmin,Hmax,Hmin_ini,Hmax_ini,StdIo_inv,RegID,Poids_int,eqStd,Poids_int_norm,Poids_evt,Poids,Poids_evt_norm,poids_grp,Hypo,C1,C2,beta,gamma
22,738,5.5,4.47213595499958,6.05669297322721,0.5,,0.0,0,4.48,0.25,8.008131406345122,8.0,10.0,8.0,10.0,0.3625924678457847,-99,0.04999999999999999,82.43471360052031,0.004120384687006797,16.0,0.0001471565959645285,0.14285714285714285,0.000588626383858114,8.8,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
23,1779,4.0,0.8789358520041862,5.257445508110281,0.5,4.5,22.531344149970092,23,4.38,0.25,10.972627086325394,5.0,11.0,5.0,11.0,0.43406787843306516,-99,1.294451074611129,10.719187565898398,0.2436880825111878,16.0,0.008703145803970993,0.14285714285714285,0.03481258321588397,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
24,1779,4.5,0.5020458146424487,5.257445508110281,0.5,4.5,14.495696777880678,2,4.38,0.25,10.972627086325394,5.0,11.0,5.0,11.0,0.43406787843306516,-99,3.9674667724657815,6.122771350782306,0.7468991213124718,16.0,0.026674968618302566,0.14285714285714285,0.10669987447321026,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
25,1779,4.5,4.47213595499958,5.257445508110281,0.5,,0.0,0,4.38,0.25,10.972627086325394,5.0,11.0,5.0,11.0,0.43406787843306516,-99,0.04999999999999999,54.54057200252918,0.009412796176340422,16.0,0.00033617129201215796,0.14285714285714285,0.0013446851680486318,8.4,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
26,3527,2.0,0.472980665876636,6.570968021602963,0.5,6.0,121.03699716893074,55,4.93,0.25,8.063586306298584,8.0,10.0,8.0,10.0,0.27779013708848743,-99,4.470058669474515,7.874340944322276,0.25804268527073604,16.0,0.016127667829421002,0.25,0.06451067131768401,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
27,3527,3.0,0.5761627790536489,6.570968021602963,0.5,6.0,93.18209697591087,73,4.93,0.25,8.063586306298584,8.0,10.0,8.0,10.0,0.27779013708848743,-99,3.0123789377619836,9.592151411279847,0.1738953350794586,16.0,0.010868458442466162,0.25,0.04347383376986465,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
28,3527,3.5,1.1002924113986112,6.570968021602963,0.5,6.0,54.397582267550185,10,4.93,0.25,8.063586306298584,8.0,10.0,8.0,10.0,0.27779013708848743,-99,0.8260070701082205,18.31803752431386,0.047682837784407635,16.0,0.002980177361525477,0.25,0.011920709446101909,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
29,3527,4.0,0.9535471534487262,6.570968021602963,0.5,6.0,46.446782823679065,34,4.93,0.25,8.063586306298584,8.0,10.0,8.0,10.0,0.27779013708848743,-99,1.0998049042495721,15.874973195419495,0.06348834137334633,16.0,0.003968021335834146,0.25,0.015872085343336582,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
30,3527,4.5,0.7477150091634073,6.570968021602963,0.5,6.0,34.68815077826846,3,4.93,0.25,8.063586306298584,8.0,10.0,8.0,10.0,0.27779013708848743,-99,1.7886600333464624,12.448210542448228,0.10325382107242537,16.0,0.006453363817026585,0.25,0.02581345526810634,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
31,3527,5.0,0.811576686678871,6.570968021602963,0.5,6.0,28.43643070062698,6,4.93,0.25,8.063586306298584,8.0,10.0,8.0,10.0,0.27779013708848743,-99,1.518241554552002,13.51140119338338,0.08764339723359169,16.0,0.00547771232709948,0.25,0.02191084930839792,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
32,3527,5.5,1.2061304759624656,6.570968021602963,0.5,6.0,6.801060058203573,2,4.93,0.25,8.063586306298584,8.0,10.0,8.0,10.0,0.27779013708848743,-99,0.687402991305443,20.080065161782564,0.039681652267988025,16.0,0.0024801032667492516,0.25,0.009920413066997006,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
33,3527,6.0,0.5083030475042365,6.570968021602963,0.5,6.0,10.066834709876996,3,4.93,0.25,8.063586306298584,8.0,10.0,8.0,10.0,0.27779013708848743,-99,3.870388610412581,8.46239981430944,0.22342558429765347,16.0,0.013964099018603342,0.25,0.05585639607441337,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
34,3527,6.0,4.47213595499958,6.570968021602963,0.5,,0.0,0,4.93,0.25,8.063586306298584,8.0,10.0,8.0,10.0,0.27779013708848743,-99,0.04999999999999999,74.45362104550355,0.002886345620392837,16.0,0.00018039660127455232,0.25,0.0007215864050982093,9.9,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
35,3534,3.0,0.614214305761551,5.556456087349288,0.5,5.0,27.6224949636535,13,4.2,0.25,6.983453855868855,1.0,7.0,1.0,7.0,0.4829418148977927,-99,2.650697357347341,11.177978876881735,0.32013519495726134,16.0,0.008003379873931533,0.1,0.03201351949572613,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
36,3534,4.0,0.9325988554089042,5.556456087349288,0.5,5.0,14.611405772550134,18,4.2,0.25,6.983453855868855,1.0,7.0,1.0,7.0,0.4829418148977927,-99,1.149768070076671,16.972203689459196,0.13886203351331772,16.0,0.0034715508378329422,0.1,0.013886203351331769,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
37,3534,4.5,1.4712264650571143,5.556456087349288,0.5,5.0,8.049130691130243,6,4.2,0.25,6.983453855868855,1.0,7.0,1.0,7.0,0.4829418148977927,-99,0.4619989014101249,26.77459348513153,0.05579743306530567,16.0,0.0013949358266326416,0.1,0.005579743306530566,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
38,3534,5.0,0.5020458146424487,5.556456087349288,0.5,5.0,12.362412632257485,2,4.2,0.25,6.983453855868855,1.0,7.0,1.0,7.0,0.4829418148977927,-99,3.9674667724657815,9.136644097441126,0.4791666408725193,16.0,0.01197916602181298,0.1,0.04791666408725192,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
39,3534,5.0,4.47213595499958,5.556456087349288,0.5,,0.0,0,4.2,0.25,6.983453855868855,1.0,7.0,1.0,7.0,0.4829418148977927,-99,0.04999999999999999,81.3876211781616,0.0060386975915959215,16.0,0.00015096743978989803,0.1,0.0006038697591595921,4.1,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
40,3599,3.0,0.7546270892120515,4.932837094881656,0.5,4.0,40.68402996711146,5,3.97,0.25,10.999815121432,5.0,11.0,5.0,11.0,0.3871160699074099,-99,1.7560432884605568,13.960926640799718,0.2052255844893504,16.0,0.0051306396122337596,0.1,0.020522558448935038,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
41,3599,3.5,0.71,4.932837094881656,0.5,4.0,35.75662932349982,1,3.97,0.25,10.999815121432,5.0,11.0,5.0,11.0,0.3871160699074099,-99,1.9837333862328903,13.13530624154739,0.23183531199710944,16.0,0.005795882799927736,0.1,0.023183531199710943,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
42,3599,4.0,0.4580187327707409,4.932837094881656,0.5,4.0,14.026019158999533,6,3.97,0.25,10.999815121432,5.0,11.0,5.0,11.0,0.3871160699074099,-99,4.766872306621459,8.473544111703013,0.5570956944746528,16.0,0.013927392361866317,0.1,0.05570956944746527,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
43,3599,4.0,4.47213595499958,4.932837094881656,0.5,,0.0,0,3.97,0.25,10.999815121432,5.0,11.0,5.0,11.0,0.3871160699074099,-99,0.04999999999999999,82.7364441165556,0.005843409038887143,16.0,0.00014608522597217853,0.1,0.0005843409038887141,10.0,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
44,3612,3.0,0.7882550375454842,5.801571525838568,0.5,6.0,83.93968565864044,314,3.97,0.25,11.705848202072078,5.0,15.0,5.0,15.0,0.2916903181475042,-99,1.6094092393207646,18.414698164294997,0.1179589184448588,16.0,0.002948972961121469,0.1,0.011795891844485876,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
45,3612,3.5,0.8923764302948007,5.801571525838568,0.5,6.0,62.04675513297424,55,3.97,0.25,11.705848202072078,5.0,15.0,5.0,15.0,0.2916903181475042,-99,1.2557518247093031,20.847113979733457,0.09203819852580374,16.0,0.002300954963145093,0.1,0.009203819852580373,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
46,3612,4.0,1.012188338547122,5.801571525838568,0.5,6.0,36.57567590947517,92,3.97,0.25,11.705848202072078,5.0,15.0,5.0,15.0,0.2916903181475042,-99,0.9760618558643296,23.646081346722717,0.07153879699462248,16.0,0.0017884699248655617,0.1,0.007153879699462247,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
47,3612,4.5,0.6941932537368488,5.801571525838568,0.5,6.0,19.118996253803825,23,3.97,0.25,11.705848202072078,5.0,15.0,5.0,15.0,0.2916903181475042,-99,2.075100917174081,16.21728834751188,0.1520909995254499,16.0,0.003802274988136247,0.1,0.015209099952544988,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
48,3612,5.0,0.6514327308285117,5.801571525838568,0.5,6.0,16.41783276325796,20,3.97,0.25,11.705848202072078,5.0,15.0,5.0,15.0,0.2916903181475042,-99,2.3564642135899363,15.218345004052418,0.17271304476069518,16.0,0.004317826119017379,0.1,0.017271304476069515,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
49,3612,5.5,0.5473977741403535,5.801571525838568,0.5,6.0,4.9663672052590675,2,3.97,0.25,11.705848202072078,5.0,15.0,5.0,15.0,0.2916903181475042,-99,3.337289989483384,12.787948451290278,0.24460100518775188,16.0,0.006115025129693795,0.1,0.02446010051877518,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
50,3612,6.0,0.71,5.801571525838568,0.5,6.0,6.15849337074823,1,3.97,0.25,11.705848202072078,5.0,15.0,5.0,15.0,0.2916903181475042,-99,1.9837333862328903,16.586555205991967,0.1453943714289512,16.0,0.0036348592857237795,0.1,0.014539437142895118,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
51,3612,6.0,4.47213595499958,5.801571525838568,0.5,,0.0,0,3.97,0.25,11.705848202072078,5.0,15.0,5.0,15.0,0.2916903181475042,-99,0.04999999999999999,104.47511254408754,0.0036646651318667147,16.0,9.161662829666785e-05,0.1,0.0003664665131866714,10.0,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
52,3649,3.0,0.45383291626196415,4.632108554882337,0.5,4.0,16.751118451441016,6,3.75,0.25,7.999460397142441,2.0,8.0,2.0,8.0,0.4634818475751654,-99,4.855209970298163,8.965282818945001,0.4976591604596982,16.0,0.012441479011492456,0.1,0.049765916045969825,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
53,3649,3.5,1.0639393036156424,4.632108554882337,0.5,4.0,14.15223573657364,3,3.75,0.25,7.999460397142441,2.0,8.0,2.0,8.0,0.4634818475751654,-99,0.8834181029800843,21.01768385966907,0.0905503807566471,16.0,0.0022637595189161776,0.1,0.00905503807566471,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
54,3649,4.0,0.5020458146424487,4.632108554882337,0.5,4.0,15.06058772193721,2,3.75,0.25,7.999460397142441,2.0,8.0,2.0,8.0,0.4634818475751654,-99,3.9674667724657815,9.917708819822817,0.406665457357309,16.0,0.010166636433932726,0.1,0.040666545735730905,,1.8046361692971822,1.4599883043401851,-2.7580151801355517,0
