,EVID,I,StdI,Io,Io_std,Io_ini,Depi,Ndata,Mag,StdM,Depth,Hmin,Hmax,Hmin_ini,Hmax_ini,StdIo_inv,RegID,Poids_int,eqStd,Poids_int_norm,Poids_evt,Poids,Poids_evt_norm,poids_grp,Hypo,C1,C2,beta,gamma
101,310037,5.5,0.8664086919783044,5.50000000055,0.25,6.0,9.485803002607797,10,4.85,0.25,10.090652406811357,10.0,16.0,10.0,16.0,0.3189857769196478,-99,1.3321538948335403,13.533258700132363,0.08736052092169137,16.0,0.005460032557605712,0.25,0.021840130230422847,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
102,310037,6.0,0.9637369204464326,5.50000000055,0.25,6.0,4.34021208773296,10,4.85,0.25,10.090652406811357,10.0,16.0,10.0,16.0,0.3189857769196478,-99,1.0766709764312934,15.05352056601603,0.07060635991613942,16.0,0.004412897494758715,0.25,0.01765158997903486,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
103,310037,6.0,3.1622776601683795,5.50000000055,0.25,,0.0,0,4.85,0.25,10.090652406811357,10.0,16.0,10.0,16.0,0.3189857769196478,-99,0.09999999999999998,49.39461255748758,0.006557839995851794,16.0,0.00040986499974073715,0.25,0.0016394599989629486,13.0,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
104,380116,3.0,0.7762842310543668,4.666639644941002,0.375,4.5,14.761012674146176,46,3.3,0.25,5.240517839915893,3.0,9.0,3.0,9.0,0.43616566537842005,-99,1.6594282203483908,11.754608931482771,0.28949670254034343,16.0,0.0072374175635085865,0.1,0.028949670254034346,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
105,380116,3.5,0.6227487574606995,4.666639644941002,0.375,4.5,13.548354439676352,15,3.3,0.25,5.240517839915893,3.0,9.0,3.0,9.0,0.43616566537842005,-99,2.5785423023576306,9.429752420160483,0.4498413879791672,16.0,0.01124603469947918,0.1,0.04498413879791672,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
106,380116,4.0,1.225301736032898,4.666639644941002,0.375,4.5,5.867084320069236,8,3.3,0.25,5.240517839915893,3.0,9.0,3.0,9.0,0.43616566537842005,-99,0.6660608424462321,18.553697413859926,0.11619810680268235,16.0,0.002904952670067059,0.1,0.011619810680268235,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
107,380116,4.5,1.1460112811372383,4.666639644941002,0.375,4.5,3.5348279891192123,3,3.3,0.25,5.240517839915893,3.0,9.0,3.0,9.0,0.43616566537842005,-99,0.7614163784208228,17.353069793185536,0.13283342304903106,16.0,0.0033208355762257766,0.1,0.013283342304903106,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
108,380116,4.5,3.872983346207417,4.666639644941002,0.375,,0.0,0,3.3,0.25,5.240517839915893,3.0,9.0,3.0,9.0,0.43616566537842005,-99,0.06666666666666665,58.64527812316901,0.011630379628776175,16.0,0.0002907594907194044,0.1,0.0011630379628776175,7.5,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
109,560053,3.5,0.45346247341286283,5.516966376104896,0.25,5.5,82.01108488452819,192,4.34,0.25,12.992156569838095,9.5,13.0,9.5,13.0,0.3164531768241031,-99,4.863145852835477,9.472479500546608,0.312054667730031,16.0,0.01114480956178682,0.14285714285714285,0.04457923824714728,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
110,560053,4.0,0.7607844660635286,5.516966376104896,0.25,5.5,45.09039465757336,173,4.34,0.25,12.992156569838095,9.5,13.0,9.5,13.0,0.3164531768241031,-99,1.7277333924709666,15.892197660554315,0.11086389058211253,16.0,0.003959424663646876,0.14285714285714285,0.015837698654587503,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
111,560053,4.5,0.4656302344873296,5.516966376104896,0.25,5.5,16.989412288687724,13,4.34,0.25,12.992156569838095,9.5,13.0,9.5,13.0,0.3164531768241031,-99,4.612301144432097,9.726654595737994,0.2959586540587541,16.0,0.010569951930669789,0.14285714285714285,0.042279807722679155,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
112,560053,5.0,0.7203094077660817,5.516966376104896,0.25,5.5,9.292405144972097,7,4.34,0.25,12.992156569838095,9.5,13.0,9.5,13.0,0.3164531768241031,-99,1.9273554932045074,15.04670507299697,0.12367309067625647,16.0,0.004416896095580588,0.14285714285714285,0.01766758438232235,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
113,560053,5.5,0.6518096849329844,5.516966376104896,0.25,5.5,3.4307293257139126,2,4.34,0.25,12.992156569838095,9.5,13.0,9.5,13.0,0.3164531768241031,-99,2.3537394243654415,13.61579897078712,0.1510329725285088,16.0,0.005394034733161028,0.14285714285714285,0.021576138932644113,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
114,560053,5.5,3.1622776601683795,5.516966376104896,0.25,,0.0,0,4.34,0.25,12.992156569838095,9.5,13.0,9.5,13.0,0.3164531768241031,-99,0.09999999999999998,66.05752860988956,0.006416724424337101,16.0,0.00022916872944061075,0.14285714285714285,0.000916674917762443,10.0,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
115,640001,3.5,0.8626577358825448,7.9999999992,0.25,7.5,107.77091739317399,117,5.14,0.25,6.985723459240822,2.0,7.0,2.0,7.0,0.46099021050168665,-99,1.3437638626478752,20.06964772861427,0.0397228575997112,16.0,0.0024826785999819503,0.25,0.009930714399927801,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
116,640001,4.0,1.1303739000084845,7.9999999992,0.25,7.5,83.0048861798713,175,5.14,0.25,6.985723459240822,2.0,7.0,2.0,7.0,0.46099021050168665,-99,0.7826286775653598,26.298038064402142,0.023135201337473054,16.0,0.001445950083592066,0.25,0.005783800334368264,,2.1200616418016778,1.1308267423868095,-1.8056765598666877,0
