EVID;Lon;Lat;Iobs;QIobs
640567;-0.6166666666666667;43.35;0.0;B
640567;-0.4833333333333333;43.21666666666667;4.0;B
640567;-0.6333333333333334;43.21666666666667;3.5;B
640567;-0.6166666666666667;42.96666666666666;3.5;B
640567;-0.4333333333333333;43.33333333333334;3.0;A
640567;-0.6333333333333334;42.933333333333344;3.0;B
640567;-0.2166666666666666;43.13333333333333;4.0;A
640567;-0.4166666666666667;43.08333333333333;5.0;A
640567;-0.2;43.23333333333333;2.0;B
640567;-0.6166666666666667;43.11666666666667;4.0;B
640567;-0.35;43.13333333333333;5.0;A
640567;-0.3166666666666667;43.26666666666666;2.0;B
640567;-0.25;43.18333333333333;3.0;B
640567;-0.2;43.13333333333333;4.5;B
640567;-0.2666666666666666;43.35;3.5;B
640567;-0.3166666666666667;43.25;2.5;B
640567;-0.2666666666666666;43.18333333333333;3.5;B
640567;-0.5;43.15000000000001;3.0;B
640567;-0.6166666666666667;43.2;3.5;B
640567;-0.6666666666666667;43.23333333333333;0.0;B
640567;-0.55;43.33333333333334;0.0;B
640567;-0.3;43.21666666666667;4.0;B
640567;-0.3666666666666667;43.3;0.0;B
640567;-0.4666666666666667;43.35;0.0;B
640567;-0.1166666666666666;43.18333333333333;2.0;B
640567;-0.5833333333333334;43.2;4.0;B
640567;-0.4;43.16666666666667;4.0;B
640567;-0.2333333333333333;43.40000000000001;0.0;B
640567;-0.3333333333333333;43.26666666666666;2.5;B
640567;-0.3;43.2;3.0;B
640567;-0.4;43.1;5.0;A
640567;-0.7;43.25;3.5;B
640567;-0.6833333333333333;43.26666666666666;3.0;B
640567;-0.35;43.38333333333333;2.0;B
640567;-0.25;43.33333333333334;0.0;B
640567;-0.4166666666666667;43.11666666666667;4.0;B
640567;-0.1833333333333332;43.26666666666666;2.5;B
640567;-0.55;42.86666666666667;4.0;B
640567;-0.4333333333333333;43.40000000000001;3.0;B
640567;-0.0333333333333333;43.13333333333333;0.0;B
640567;-0.0666666666666666;43.03333333333334;0.0;B
640567;0.15;43.2;2.0;B
640567;0.0;43.08333333333333;0.0;B
640567;0.0166666666666666;43.1;0.0;B
640567;-0.1;42.98333333333334;3.0;B
640567;-0.15;42.98333333333334;3.0;B
640567;0.2;43.08333333333333;0.0;B
640567;-0.1;43.0;3.0;B
640567;-0.2166666666666666;42.95;4.0;B
640567;-0.05;43.08333333333333;0.0;B
640567;-0.1833333333333332;42.96666666666666;4.0;B
640567;0.0;43.13333333333333;2.5;B
640567;0.15;43.06666666666666;0.0;B
640567;0.1166666666666666;43.2;0.0;B
640567;-0.1;43.15000000000001;3.0;B
640567;-0.0333333333333333;43.05;2.0;B
640567;0.1166666666666666;43.16666666666667;0.0;B
640567;0.0;43.1;-1.0;A
640567;0.1833333333333332;43.01666666666666;2.0;B
640567;-0.2666666666666666;43.01666666666666;4.0;A
640567;-0.1166666666666666;43.28333333333334;0.0;B
640567;0.0166666666666666;43.03333333333334;3.0;B
640567;-0.1166666666666666;43.01666666666666;2.5;B
640567;0.0333333333333333;43.16666666666667;0.0;B
640567;-0.0166666666666666;43.08333333333333;3.0;B
640567;0.0;43.05;2.5;B
640567;0.0333333333333333;43.1;3.0;B
640567;0.0;43.1;2.0;B
640567;0.2166666666666666;43.06666666666666;2.0;B
640567;0.0666666666666666;43.11666666666667;0.0;B
640567;0.0166666666666666;43.18333333333333;3.0;B
640567;-0.05;43.1;3.0;B
640567;0.6;43.03333333333334;0.0;B
640567;-0.1166666666666666;43.26666666666666;0.0;B
640567;0.2333333333333333;43.05;0.0;B
640567;0.0833333333333333;43.18333333333333;0.0;B
640567;0.1333333333333333;43.11666666666667;0.0;B
640567;0.1666666666666666;43.13333333333333;0.0;B
640567;0.0333333333333333;43.13333333333333;2.0;B
640567;-0.0333333333333333;43.18333333333333;-1.0;A
640567;0.0166666666666666;43.05;3.5;B
640567;-0.1;43.03333333333334;4.0;B
640567;0.0166666666666666;43.11666666666667;-1.0;A
640567;-0.0666666666666666;42.96666666666666;0.0;B
640567;0.1333333333333333;43.08333333333333;0.0;B
640567;-0.0666666666666666;42.98333333333334;-1.0;A
640567;-0.0166666666666666;43.06666666666666;0.0;B
640567;0.3166666666666667;42.81666666666667;0.0;B
640567;-0.1666666666666666;43.1;4.0;B
640567;-0.0833333333333333;42.98333333333334;3.5;B
640567;0.1;43.18333333333333;0.0;B
640567;-0.0833333333333333;43.06666666666666;-1.0;A
640567;0.1;43.23333333333333;0.0;B
640567;-0.1166666666666666;43.01666666666666;3.5;B
640567;-0.15;42.96666666666666;3.5;B
640567;0.1;43.2;0.0;B
640567;0.0666666666666666;43.23333333333333;0.0;B
640567;0.1166666666666666;43.15000000000001;0.0;B
640567;-0.05;43.06666666666666;3.0;B
640567;-0.05;42.95;0.0;B
640567;0.0666666666666666;43.13333333333333;0.0;B
880077;4.883333333333334;46.38333333333333;2.0;B
880077;5.166666666666666;46.28333333333334;2.0;B
880077;5.266666666666667;46.41666666666666;3.0;B
880077;5.816666666666667;46.11666666666667;3.0;B
880077;5.2333333333333325;46.2;2.0;B
880077;5.55;46.16666666666667;3.0;B
880077;5.683333333333334;46.18333333333333;2.0;B
880077;4.95;46.38333333333333;2.0;B
880077;5.866666666666666;46.21666666666667;2.5;B
880077;5.35;46.38333333333333;2.0;B
880077;5.9;46.13333333333333;2.0;B
880077;5.55;46.11666666666667;2.0;B
880077;5.816666666666667;46.15000000000001;2.5;B
880077;5.066666666666666;46.26666666666666;2.0;B
880077;5.2333333333333325;46.45;2.5;B
880077;6.166666666666666;46.36666666666667;2.0;B
880077;4.983333333333333;46.33333333333334;2.0;B
880077;5.183333333333334;46.33333333333334;2.0;B
880077;4.883333333333334;46.33333333333334;2.0;B
880077;6.116666666666667;46.25;3.0;B
880077;6.066666666666666;46.33333333333334;2.5;B
880077;5.416666666666668;46.16666666666667;2.5;B
880077;5.55;46.21666666666667;3.0;B
880077;5.833333333333332;46.13333333333333;3.0;B
880077;5.883333333333334;46.1;2.0;B
880077;5.933333333333333;46.3;3.0;B
880077;4.9;46.36666666666667;2.0;B
880077;5.616666666666667;46.21666666666667;2.0;B
880077;5.383333333333334;46.13333333333333;2.5;B
880077;5.566666666666666;46.18333333333333;2.0;B
880077;5.6000000000000005;46.15000000000001;2.5;B
880077;5.633333333333333;46.13333333333333;3.0;B
880077;5.65;46.26666666666666;3.0;B
880077;4.933333333333334;46.43333333333333;3.0;B
880077;5.95;46.13333333333333;3.0;B
880077;4.916666666666666;46.43333333333333;2.0;B
880077;4.833333333333333;46.3;2.5;B
880077;5.083333333333333;46.46666666666667;3.0;B
880077;5.583333333333332;46.26666666666666;3.0;B
880077;4.983333333333333;46.49999999999999;2.0;B
880077;5.8000000000000025;46.01666666666666;2.5;B
880077;5.366666666666666;46.26666666666666;2.0;B
880077;4.866666666666666;46.36666666666667;3.0;B
880077;5.316666666666666;46.35;2.0;B
880077;4.35;49.40000000000001;2.0;B
880077;4.983333333333333;49.26666666666666;0.0;B
880077;4.9;49.58333333333334;0.0;B
880077;4.95;49.43333333333333;0.0;B
880077;5.050000000000002;49.53333333333333;0.0;B
880077;5.266666666666667;49.56666666666667;0.0;B
880077;4.533333333333334;49.88333333333333;2.0;C
880077;5.166666666666666;49.63333333333334;0.0;B
880077;4.916666666666666;49.35;0.0;B
880077;4.866666666666666;49.6;0.0;B
880077;4.9;49.33333333333334;0.0;B
880077;4.95;49.3;0.0;B
880077;4.800000000000002;49.40000000000001;2.0;B
880077;5.116666666666667;49.63333333333334;0.0;B
880077;5.0;49.3;0.0;B
880077;4.966666666666667;49.3;0.0;B
880077;5.250000000000001;49.6;0.0;B
880077;4.866666666666666;49.3;0.0;B
880077;4.866666666666666;49.35;0.0;B
880077;4.933333333333334;49.43333333333333;0.0;B
880077;4.4;49.3;0.0;B
880077;4.2;49.53333333333333;0.0;B
880077;4.966666666666667;49.36666666666667;0.0;B
880077;4.866666666666666;49.28333333333334;0.0;B
880077;5.016666666666667;49.35;0.0;B
880077;5.083333333333333;49.55;0.0;B
880077;5.2;49.58333333333334;0.0;B
880077;4.666666666666667;49.26666666666666;0.0;B
880077;5.266666666666667;49.58333333333334;0.0;B
880077;5.15;49.68333333333333;2.0;B
880077;5.283333333333333;49.6;0.0;B
880077;4.983333333333333;49.68333333333333;2.0;B
880077;4.816666666666666;49.3;0.0;B
880077;5.083333333333333;49.6;0.0;B
880077;5.050000000000002;49.45;0.0;B
880077;5.183333333333334;49.68333333333333;0.0;B
880077;5.183333333333334;49.61666666666666;0.0;B
880077;4.933333333333334;49.33333333333334;0.0;B
880077;5.316666666666666;49.6;0.0;B
880077;4.65;49.48333333333333;-1.0;C
880077;5.3;49.58333333333334;0.0;B
880077;4.7;49.65;-1.0;C
880077;4.983333333333333;49.49999999999999;0.0;B
880077;4.983333333333333;49.33333333333334;0.0;B
880077;5.083333333333333;49.43333333333333;0.0;B
880077;4.6000000000000005;49.75000000000001;3.0;C
880077;4.5;49.85;3.0;C
880077;4.783333333333333;49.3;0.0;B
880077;5.133333333333334;49.61666666666666;0.0;B
880077;4.933333333333334;49.38333333333333;0.0;B
880077;5.016666666666667;49.56666666666667;0.0;B
880077;3.733333333333333;48.21666666666667;2.0;B
880077;4.516666666666667;48.3;3.0;B
880077;4.716666666666666;48.16666666666667;3.0;B
880077;4.6000000000000005;48.55;3.0;B
880077;4.65;48.26666666666666;2.0;B
880077;4.066666666666666;48.18333333333333;3.0;C
880077;3.9166666666666665;48.1;3.0;B
880077;4.366666666666666;48.40000000000001;3.0;B
880077;4.3;48.01666666666666;3.0;B
880077;4.0;48.05;3.0;B
880077;4.65;48.51666666666667;-1.0;A
880077;4.716666666666666;48.18333333333333;3.0;B
880077;4.716666666666666;48.23333333333333;3.0;B
880077;4.383333333333334;48.11666666666667;3.0;B
880077;4.783333333333333;48.2;3.0;B
880077;4.666666666666667;48.18333333333333;3.5;B
880077;4.0;47.98333333333334;2.0;B
880077;4.449999999999998;48.45;3.0;B
880077;4.466666666666667;48.18333333333333;3.0;B
880077;4.449999999999998;48.38333333333333;3.0;B
880077;4.366666666666666;48.13333333333333;3.0;B
880077;4.266666666666667;47.96666666666666;3.0;B
880077;4.1;48.25;2.5;B
880077;4.533333333333334;48.36666666666667;2.0;B
880077;4.533333333333334;48.40000000000001;3.0;B
880077;4.116666666666667;48.23333333333333;3.0;B
880077;4.449999999999998;48.11666666666667;3.0;B
880077;3.966666666666667;48.11666666666667;3.0;B
880077;4.666666666666667;48.13333333333333;3.0;B
880077;4.050000000000002;48.31666666666666;2.5;B
880077;4.250000000000001;48.16666666666667;3.0;B
880077;3.966666666666667;48.41666666666666;2.0;B
880077;4.333333333333334;48.2;3.0;B
880077;4.183333333333334;48.55;2.0;B
880077;3.9166666666666665;48.01666666666666;3.0;B
880077;4.183333333333334;48.21666666666667;3.0;B
880077;4.800000000000002;48.25;3.0;B
880077;4.133333333333334;48.16666666666667;3.0;B
880077;4.533333333333334;48.46666666666667;3.0;B
880077;4.3;48.15000000000001;3.0;C
880077;4.016666666666667;48.13333333333333;3.0;B
880077;4.666666666666667;48.03333333333334;3.5;B
880077;4.1;48.01666666666666;3.0;B
880077;4.533333333333334;48.35;3.0;B
880077;4.616666666666667;48.26666666666666;3.0;B
880077;4.35;48.49999999999999;3.0;B
880077;4.250000000000001;48.31666666666666;2.5;B
880077;3.883333333333333;48.11666666666667;2.5;B
880077;4.633333333333333;48.3;3.0;B
880077;4.466666666666667;48.40000000000001;3.0;B
880077;4.65;48.41666666666666;3.0;B
880077;4.533333333333334;48.05;-1.0;B
880077;3.8166666666666673;48.26666666666666;2.0;B
880077;4.116666666666667;48.40000000000001;2.0;B
880077;4.716666666666666;48.21666666666667;3.0;B
880077;4.616666666666667;48.08333333333333;3.0;B
880077;4.266666666666667;48.15000000000001;3.0;B
880077;4.383333333333334;48.16666666666667;3.0;B
880077;4.633333333333333;48.23333333333333;3.0;B
880077;4.75;48.31666666666666;3.5;B
880077;4.216666666666667;48.21666666666667;3.0;B
880077;4.7;48.33333333333334;3.0;B
880077;4.65;48.25;3.5;B
880077;4.583333333333333;48.3;3.5;B
880077;4.033333333333332;48.13333333333333;2.5;B
880077;4.616666666666667;48.51666666666667;3.0;B
880077;4.3;48.1;2.5;B
880077;4.800000000000002;48.11666666666667;3.0;B
880077;4.583333333333333;48.41666666666666;3.0;B
880077;4.483333333333333;48.45;-1.0;A
880077;4.416666666666667;48.43333333333333;-1.0;A
880077;4.800000000000002;48.21666666666667;3.5;B
880077;4.5;48.06666666666666;3.0;B
880077;4.033333333333332;48.05;3.0;B
880077;4.516666666666667;48.18333333333333;3.0;B
880077;4.266666666666667;48.25;3.0;B
880077;4.050000000000002;48.13333333333333;3.0;B
880077;4.416666666666667;48.16666666666667;3.0;B
880077;4.783333333333333;48.28333333333334;3.5;B
880077;4.583333333333333;48.43333333333333;3.5;B
880077;3.85;48.16666666666667;-1.0;A
880077;4.35;48.18333333333333;-1.0;A
880077;3.9166666666666665;47.95;2.0;B
880077;4.466666666666667;48.35;3.0;B
880077;4.083333333333333;48.13333333333333;2.5;B
880077;4.333333333333334;48.25;3.0;B
880077;4.616666666666667;48.2;3.0;B
880077;3.883333333333333;48.06666666666666;2.0;B
880077;3.966666666666667;48.3;3.0;B
880077;4.3;48.23333333333333;3.0;B
880077;4.3;48.21666666666667;3.0;B
880077;4.616666666666667;48.38333333333333;3.0;B
880077;4.5;47.98333333333334;3.0;B
880077;4.416666666666667;48.03333333333334;3.0;B
880077;4.050000000000002;48.3;3.0;B
880077;3.5;48.49999999999999;0.0;B
880077;4.1;48.51666666666667;0.0;B
880077;3.8333333333333335;48.45;3.0;B
880077;4.416666666666667;48.40000000000001;3.0;B
880077;4.533333333333334;48.43333333333333;2.5;B
880077;4.583333333333333;48.35;3.0;B
880077;4.333333333333334;48.36666666666667;3.0;B
880077;4.466666666666667;48.0;2.0;B
880077;4.366666666666666;48.06666666666666;3.0;B
880077;4.383333333333334;48.06666666666666;3.0;B
880077;4.1;48.31666666666666;3.0;B
880077;4.2;48.05;2.0;B
880077;4.7;48.23333333333333;3.0;B
880077;4.050000000000002;47.96666666666666;2.0;B
880077;4.5;48.36666666666667;3.5;B
880077;4.816666666666666;48.23333333333333;3.5;B
880077;4.216666666666667;48.15000000000001;3.0;B
880077;4.066666666666666;48.28333333333334;2.5;B
880077;4.050000000000002;48.16666666666667;2.5;B
880077;4.1;48.26666666666666;3.0;B
880077;4.083333333333333;48.23333333333333;3.0;B
880077;4.5;48.40000000000001;2.5;B
880077;3.8;48.16666666666667;2.0;B
880077;3.866666666666666;48.51666666666667;2.0;B
880077;4.216666666666667;48.16666666666667;3.0;B
880077;4.0;48.11666666666667;3.0;B
880077;4.050000000000002;48.3;2.5;B
880077;4.133333333333334;48.2;2.0;B
880077;4.616666666666667;48.1;3.0;B
880077;4.733333333333333;48.38333333333333;3.5;B
880077;4.616666666666667;48.23333333333333;3.0;B
880077;4.433333333333334;48.2;3.0;B
880077;4.816666666666666;48.3;3.5;B
880077;4.583333333333333;48.3;3.5;B
880077;4.066666666666666;48.3;3.0;B
880077;4.55;48.33333333333334;3.0;B
880077;4.116666666666667;48.36666666666667;3.0;B
880077;4.583333333333333;48.45;3.0;B
880077;4.016666666666667;48.03333333333334;3.0;B
880077;4.533333333333334;48.26666666666666;3.0;B
880077;4.466666666666667;48.23333333333333;3.0;B
880077;4.116666666666667;48.16666666666667;3.0;B
880077;4.683333333333334;48.31666666666666;3.0;B
880077;4.2333333333333325;48.18333333333333;3.0;B
880077;4.383333333333334;48.23333333333333;3.0;B
880077;4.016666666666667;48.16666666666667;2.5;B
880077;4.783333333333333;48.11666666666667;3.0;B
880077;4.449999999999998;48.1;3.0;B
880077;4.75;48.33333333333334;3.5;B
880077;4.250000000000001;48.06666666666666;3.0;B
880077;4.383333333333334;48.2;3.0;B
880077;4.066666666666666;48.18333333333333;3.0;B
880077;4.316666666666666;48.13333333333333;3.0;B
880077;4.566666666666666;48.15000000000001;3.0;B
880077;4.766666666666667;48.23333333333333;3.0;B
880077;4.483333333333333;48.48333333333333;3.0;B
880077;5.166666666666666;47.16666666666667;3.0;B
880077;4.283333333333333;47.40000000000001;2.5;B
880077;4.75;47.16666666666667;3.0;B
880077;5.183333333333334;47.38333333333333;4.0;B
880077;4.833333333333333;47.28333333333334;3.0;B
880077;5.016666666666667;47.06666666666666;3.0;B
880077;4.250000000000001;47.56666666666667;3.0;B
880077;4.616666666666667;48.0;3.0;B
880077;4.616666666666667;47.11666666666667;3.0;B
880077;4.75;46.98333333333334;3.0;B
880077;5.383333333333334;47.2;3.0;B
880077;4.65;47.6;3.5;B
880077;4.433333333333334;47.81666666666667;2.0;B
880077;4.216666666666667;47.53333333333333;2.0;B
880077;4.683333333333334;46.96666666666666;3.0;B
880077;5.2;47.41666666666666;3.5;B
880077;4.65;47.7;3.0;B
880077;5.266666666666667;47.46666666666667;3.5;B
880077;4.3;47.41666666666666;2.5;B
880077;4.716666666666666;47.91666666666666;2.0;B
880077;4.733333333333333;47.36666666666667;3.5;B
880077;4.75;47.45;4.0;B
880077;4.666666666666667;47.1;3.0;B
880077;5.3;47.49999999999999;3.5;B
880077;4.516666666666667;47.46666666666667;2.0;B
880077;5.216666666666667;47.13333333333333;3.0;B
880077;4.966666666666667;47.23333333333333;3.5;B
880077;5.166666666666666;47.40000000000001;3.5;B
880077;4.566666666666666;47.81666666666667;2.0;B
880077;4.716666666666666;47.21666666666667;3.0;B
880077;5.066666666666666;47.48333333333333;3.0;B
880077;4.916666666666666;47.8;2.5;B
880077;5.15;47.01666666666666;3.0;B
880077;4.95;47.18333333333333;3.0;B
880077;4.55;47.78333333333333;2.5;B
880077;4.683333333333334;47.40000000000001;2.5;B
880077;4.633333333333333;47.21666666666667;3.0;B
880077;4.483333333333333;47.23333333333333;3.0;B
880077;4.566666666666666;47.86666666666667;3.0;B
880077;4.95;47.75000000000001;2.5;B
880077;4.9;47.13333333333333;3.0;B
880077;5.016666666666667;47.3;-1.0;A
880077;5.133333333333334;47.3;-1.0;A
880077;5.1;46.96666666666666;3.0;B
880077;4.866666666666666;47.05;3.0;B
880077;5.116666666666667;47.40000000000001;3.5;B
880077;4.933333333333334;47.3;-1.0;A
880077;4.2;47.53333333333333;2.0;B
880077;4.983333333333333;47.26666666666666;3.0;B
880077;5.0;47.65;3.0;B
880077;4.966666666666667;47.55;3.5;B
880077;5.316666666666666;47.36666666666667;-1.0;A
880077;4.566666666666666;47.43333333333333;3.0;B
880077;4.783333333333333;47.16666666666667;2.0;B
880077;5.166666666666666;47.53333333333333;3.5;B
880077;4.783333333333333;47.75000000000001;2.0;B
880077;5.15;47.25;3.0;B
880077;4.916666666666666;47.28333333333334;3.0;B
880077;4.866666666666666;47.31666666666666;3.0;B
880077;5.366666666666666;47.53333333333333;3.0;B
880077;5.016666666666667;47.35;-1.0;A
880077;4.883333333333334;47.45;3.0;B
880077;5.283333333333333;47.05;3.0;B
880077;4.883333333333334;47.53333333333333;3.0;B
880077;5.133333333333334;47.48333333333333;3.0;B
880077;5.216666666666667;47.23333333333333;3.0;B
880077;4.966666666666667;47.23333333333333;3.0;B
880077;4.783333333333333;47.98333333333334;3.0;B
880077;4.983333333333333;47.16666666666667;3.5;B
880077;4.583333333333333;47.51666666666667;3.0;B
880077;4.9;47.88333333333333;3.0;B
880077;5.033333333333332;47.66666666666666;3.5;B
880077;4.583333333333333;48.0;3.0;B
880077;4.933333333333334;47.85;3.0;B
880077;4.933333333333334;47.83333333333334;-1.0;A
880077;4.583333333333333;47.49999999999999;3.0;B
880077;5.0;47.36666666666667;3.0;B
880077;4.6000000000000005;47.46666666666667;3.0;B
880077;5.15;46.98333333333334;3.0;B
880077;5.4;47.38333333333333;3.0;B
880077;4.4;47.48333333333333;3.0;B
880077;5.250000000000001;47.25;3.0;B
880077;5.1;47.0;3.0;B
880077;5.383333333333334;47.26666666666666;3.5;B
880077;5.2;47.0;3.0;B
880077;4.383333333333334;47.55;3.0;B
880077;5.35;47.11666666666667;3.0;B
880077;5.383333333333334;47.48333333333333;3.0;B
880077;4.883333333333334;47.9;3.0;B
880077;5.283333333333333;47.26666666666666;3.5;B
880077;4.55;47.16666666666667;3.0;B
880077;5.066666666666666;47.28333333333334;3.0;B
880077;5.183333333333334;47.11666666666667;3.0;B
880077;5.35;47.25;3.0;B
880077;5.166666666666666;47.28333333333334;3.0;B
880077;5.333333333333334;47.13333333333333;3.0;B
880077;4.683333333333334;47.85;2.0;B
880077;4.800000000000002;47.33333333333334;2.0;B
880077;4.983333333333333;47.26666666666666;3.0;B
880077;5.1;47.43333333333333;3.0;B
880077;4.7;47.71666666666667;2.5;B
880077;4.733333333333333;47.05;-1.0;A
880077;4.75;47.31666666666666;2.0;B
880077;4.883333333333334;47.15000000000001;2.0;B
880077;4.316666666666666;47.51666666666667;3.0;B
880077;5.316666666666666;47.40000000000001;-1.0;A
880077;4.816666666666666;47.68333333333333;2.0;B
880077;4.333333333333334;47.63333333333334;3.0;B
880077;4.783333333333333;47.95;2.0;B
880077;4.333333333333334;47.33333333333334;2.0;B
880077;5.1;47.28333333333334;3.0;B
880077;5.083333333333333;47.2;3.0;B
880077;4.95;47.13333333333333;3.0;B
880077;5.15;47.36666666666667;3.0;B
880077;4.633333333333333;47.15000000000001;3.0;B
880077;5.266666666666667;47.2;3.0;B
880077;5.383333333333334;47.25;3.5;B
880077;4.766666666666667;47.49999999999999;3.0;B
880077;5.316666666666666;47.18333333333333;3.0;B
880077;5.116666666666667;47.01666666666666;3.0;B
880077;4.783333333333333;47.31666666666666;3.0;B
880077;4.933333333333334;47.11666666666667;3.0;B
880077;4.866666666666666;47.23333333333333;3.0;B
880077;4.666666666666667;47.66666666666666;3.5;B
880077;4.266666666666667;47.61666666666666;3.0;B
880077;4.9;47.18333333333333;-1.0;A
880077;5.15;47.23333333333333;3.0;B
880077;5.083333333333333;47.36666666666667;3.0;B
880077;4.65;47.31666666666666;3.0;B
880077;5.083333333333333;47.33333333333334;3.0;B
880077;4.666666666666667;47.75000000000001;3.0;B
880077;4.266666666666667;47.6;3.0;B
880077;5.15;47.40000000000001;3.0;B
880077;5.416666666666668;47.58333333333334;3.0;B
880077;4.65;47.35;3.0;B
880077;4.616666666666667;47.2;3.0;B
880077;5.416666666666668;47.36666666666667;3.0;B
880077;4.783333333333333;47.43333333333333;3.0;B
880077;5.3;47.1;3.0;B
880077;4.633333333333333;47.0;3.0;B
880077;5.066666666666666;47.21666666666667;2.0;B
880077;5.050000000000002;47.43333333333333;3.0;B
880077;5.283333333333333;47.38333333333333;3.0;B
880077;4.9;47.16666666666667;3.0;B
880077;4.433333333333334;47.56666666666667;2.0;B
880077;4.866666666666666;47.21666666666667;3.0;B
880077;4.266666666666667;47.58333333333334;3.0;B
880077;4.416666666666667;47.48333333333333;2.0;B
880077;5.183333333333334;47.45;3.0;B
880077;5.0;47.33333333333334;3.0;B
880077;5.283333333333333;47.41666666666666;3.0;B
880077;5.2333333333333325;47.18333333333333;3.0;B
880077;5.216666666666667;47.2;3.0;B
880077;4.85;47.2;3.0;B
880077;4.866666666666666;47.73333333333333;3.0;B
880077;4.616666666666667;47.49999999999999;3.0;B
880077;5.133333333333334;47.21666666666667;3.0;B
880077;4.449999999999998;47.31666666666666;3.0;B
880077;5.283333333333333;47.01666666666666;3.0;B
880077;5.35;47.18333333333333;3.0;B
880077;4.216666666666667;47.49999999999999;2.0;B
880077;5.283333333333333;47.18333333333333;3.0;B
880077;5.266666666666667;47.15000000000001;3.0;B
880077;4.75;47.38333333333333;3.0;B
880077;4.9;47.41666666666666;-1.0;A
880077;4.466666666666667;47.40000000000001;2.0;B
880077;4.449999999999998;47.55;3.0;B
880077;5.2333333333333325;47.53333333333333;3.0;B
880077;5.2333333333333325;47.43333333333333;3.0;B
880077;4.3;47.55;3.0;B
880077;5.050000000000002;47.13333333333333;3.0;B
880077;4.366666666666666;47.91666666666666;3.0;B
880077;4.4;47.43333333333333;2.0;B
880077;5.35;47.21666666666667;3.0;B
880077;5.4;47.15000000000001;3.0;B
880077;5.116666666666667;47.56666666666667;3.0;B
880077;4.283333333333333;47.56666666666667;3.0;B
880077;5.4;47.3;3.0;B
880077;4.95;47.16666666666667;3.0;B
880077;4.966666666666667;47.18333333333333;3.0;B
880077;5.883333333333334;47.11666666666667;4.0;B
880077;6.916666666666666;47.43333333333333;4.0;B
880077;6.533333333333334;47.49999999999999;4.0;B
880077;6.366666666666666;47.3;4.0;B
880077;6.333333333333334;47.26666666666666;3.5;B
880077;6.9;47.53333333333333;4.0;A
880077;6.4499999999999975;46.95;3.0;B
880077;6.15;47.3;4.0;B
880077;6.066666666666666;47.03333333333334;3.0;B
880077;6.033333333333332;47.06666666666666;4.0;B
880077;6.566666666666666;47.45;4.0;B
880077;5.783333333333332;47.03333333333334;3.0;A
880077;6.65;47.51666666666667;4.0;B
880077;6.383333333333334;46.95;3.5;B
880077;6.383333333333334;47.05;3.5;B
880077;6.0;47.2;3.5;B
880077;6.316666666666667;47.08333333333333;-1.0;A
880077;6.383333333333334;47.38333333333333;4.0;B
880077;6.816666666666667;47.40000000000001;4.0;B
880077;5.95;47.3;4.0;B
880077;6.433333333333333;47.13333333333333;3.0;B
880077;6.716666666666666;47.11666666666667;2.5;B
880077;6.766666666666668;47.49999999999999;4.0;A
880077;5.933333333333333;47.03333333333334;3.0;B
880077;6.266666666666668;47.41666666666666;3.5;B
880077;6.716666666666666;47.25;4.0;B
880077;6.366666666666666;47.35;4.0;B
880077;6.7333333333333325;47.48333333333333;4.0;B
880077;6.9;47.26666666666666;3.0;B
880077;6.366666666666666;47.21666666666667;4.0;B
880077;6.75;47.46666666666667;3.5;B
880077;5.783333333333332;47.2;4.0;B
880077;6.033333333333332;47.25;4.0;B
880077;6.8000000000000025;47.53333333333333;4.0;B
880077;6.0;47.2;4.0;B
880077;6.633333333333333;47.46666666666667;4.0;B
880077;6.666666666666668;47.13333333333333;3.0;B
880077;6.116666666666667;47.01666666666666;3.0;A
880077;6.35;47.49999999999999;4.0;B
880077;6.7;47.2;4.0;B
880077;6.65;47.13333333333333;3.0;B
880077;6.783333333333332;47.41666666666666;4.0;B
880077;6.2;46.85;3.5;B
880077;6.4;47.23333333333333;3.5;B
880077;6.633333333333333;47.48333333333333;-1.0;A
880077;6.3;47.31666666666666;3.5;B
880077;6.633333333333333;47.21666666666667;3.0;B
880077;6.250000000000001;46.73333333333333;0.0;B
880077;6.866666666666666;47.53333333333333;3.5;B
880077;6.216666666666668;46.9;3.0;B
880077;5.783333333333332;47.26666666666666;3.0;B
880077;5.95;47.16666666666667;3.5;B
880077;6.033333333333332;47.1;3.0;B
880077;6.250000000000001;47.40000000000001;4.0;B
880077;6.083333333333332;47.26666666666666;4.0;B
880077;6.65;47.23333333333333;3.0;B
880077;6.833333333333332;47.35;4.0;B
880077;6.133333333333334;47.33333333333334;3.5;B
880077;6.15;47.05;3.5;B
880077;6.216666666666668;47.15000000000001;3.5;B
880077;6.916666666666666;47.23333333333333;2.5;B
880077;6.666666666666668;47.25;3.5;B
880077;6.316666666666667;47.08333333333333;3.0;B
880077;6.116666666666667;47.08333333333333;3.5;B
880077;6.2;47.06666666666666;3.0;B
880077;6.116666666666667;46.66666666666666;0.0;B
880077;6.166666666666666;47.33333333333334;4.0;B
880077;6.0;47.3;3.5;B
880077;5.9833333333333325;47.06666666666666;4.0;C
880077;5.9;47.28333333333334;4.0;B
880077;6.166666666666666;47.33333333333334;4.0;B
880077;6.7333333333333325;47.31666666666666;3.5;B
880077;6.35;47.23333333333333;3.0;B
880077;6.133333333333334;46.68333333333333;0.0;B
880077;6.55;47.33333333333334;3.5;B
880077;5.833333333333332;47.3;4.0;B
